date,country,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2020-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,41,8,0,7,,379947.0,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,3,12,4,0,2,,44914.0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,3,11,3,0,2,,52621.0,,,942864.0,,
2021-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,3,14,4,0,2,,34997.0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,5,18,3,0,3,,42537.0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,5,14,5,0,0,,50392.0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,5,17,4,2,0,,53557.0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,29,7,0,3,,254956.0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,7,47,11,0,5,,1050278.0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,56,12,2,10,,2104222.0,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,67,17,2,10,,2507025.0,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,73,14,2,10,,1587594.0,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,65,14,0,8,,636191.0,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,59,11,0,4,,205365.0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,56,7,0,3,,154820.0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,43,10,0,4,,120143.0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,50,13,0,3,,131109.0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,67,13,2,4,,202899.0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,66,17,0,5,,439625.0,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,82,16,2,8,,1123747.0,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,72,22,4,11,,2230205.0,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,67,26,3,12,,3764885.0,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,79,24,2,12,,4119601.0,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,13,89,20,3,11,,2430822.0,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,16,96,21,2,9,,761357.0,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,12,96,18,1,6,,260550.0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,12,90,13,0,3,,304791.0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,13,73,16,0,3,,232380.0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,68,16,0,2,,238659.0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,68,15,3,5,,297608.0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,63,16,2,8,,559017.0,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,62,17,3,8,,1221283.0,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,63,20,4,14,,2512578.0,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,70,21,5,13,,3847522.0,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,79,24,6,14,,4199941.0,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,83,27,4,11,,2520511.0,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,86,19,4,12,,817206.0,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,99,19,2,6,,309279.0,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,13,100,15,2,4,,345514.0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,75,20,0,4,,241515.0,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,95,17,2,2,,263194.0,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,82,18,0,7,,317912.0,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,79,17,3,10,,637228.0,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,68,20,3,12,,1237065.0,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,72,19,3,12,,2660816.0,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,6,68,22,4,14,,4022949.0,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,71,23,3,14,,4466736.0,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,79,25,5,13,,2694875.0,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,84,22,3,10,,861377.0,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,83,16,2,7,,327686.0,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,77,17,0,4,,377922.0,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,65,18,0,5,,,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,67,15,0,5,,,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,73,18,0,4,,,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,11,68,16,3,9,,,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,63,14,2,12,,,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,71,17,3,11,,,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,7,69,22,4,13,,,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,71,30,5,13,,,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,87,23,3,16,,,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,9,88,24,3,9,,,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,99,36,3,6,,,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,12,92,27,3,5,,,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,10,76,24,2,5,,,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,8,83,22,0,5,,,,811585.0,,,
2026-03-01,Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,12,81,22,0,6,,,,,,,
2020-01-01,Italy,Lombardia,Lombardia,milan,2,43,13,90,3,54.0,2296261.0,17991284.0,6197405.0,5151356.0,2.9,11.27
2020-02-01,Italy,Lombardia,Lombardia,milan,3,40,16,63,3,46.0,2161063.0,17763905.0,5973835.0,5151356.0,2.97,11.89
2020-03-01,Italy,Lombardia,Lombardia,milan,0,11,6,46,1,19.0,365605.0,3863237.0,811074.0,5151356.0,4.76,2.42
2020-04-01,Italy,Lombardia,Lombardia,milan,0,6,2,75,1,20.0,171207.0,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Lombardia,Lombardia,milan,0,7,4,49,1,19.0,396991.0,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Lombardia,Lombardia,milan,1,17,4,34,1,17.0,767505.0,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Lombardia,Lombardia,milan,2,30,6,31,1,18.0,2005982.0,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Lombardia,Lombardia,milan,2,28,5,48,2,15.0,2994419.0,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Lombardia,Lombardia,milan,1,29,4,46,1,29.0,2066554.0,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Lombardia,Lombardia,milan,1,19,4,40,1,26.0,1223931.0,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Lombardia,Lombardia,milan,0,8,4,34,1,15.0,519621.0,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Lombardia,Lombardia,milan,1,10,4,49,1,43.0,559995.0,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Lombardia,Lombardia,milan,1,13,4,35,1,24.0,555272.0,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Lombardia,Lombardia,milan,1,15,4,45,1,14.0,804349.0,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Lombardia,Lombardia,milan,1,11,3,34,1,15.0,653292.0,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Lombardia,Lombardia,milan,2,12,3,41,1,15.0,711964.0,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Lombardia,Lombardia,milan,1,21,5,54,1,26.0,1320239.0,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Lombardia,Lombardia,milan,2,29,5,39,1,24.0,2108189.0,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Lombardia,Lombardia,milan,2,37,8,42,2,18.0,3812649.0,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Lombardia,Lombardia,milan,2,49,8,48,3,12.0,4744848.0,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Lombardia,Lombardia,milan,2,41,8,56,2,28.0,3494457.0,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Lombardia,Lombardia,milan,2,41,9,68,3,48.0,2691256.0,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Lombardia,Lombardia,milan,2,37,9,72,2,45.0,2064307.0,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Lombardia,Lombardia,milan,2,30,7,82,3,87.0,2159761.0,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Lombardia,Lombardia,milan,2,24,7,63,2,42.0,1425128.0,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Lombardia,Lombardia,milan,3,31,12,65,2,40.0,1742220.0,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Lombardia,Lombardia,milan,3,35,12,64,2,44.0,2105577.0,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Lombardia,Lombardia,milan,3,42,12,78,2,32.0,2968153.0,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Lombardia,Lombardia,milan,5,55,13,73,3,37.0,3220149.0,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Lombardia,Lombardia,milan,4,50,17,64,3,33.0,4269539.0,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Lombardia,Lombardia,milan,4,55,17,53,3,23.0,5232041.0,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Lombardia,Lombardia,milan,3,58,14,55,5,18.0,5346707.0,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Lombardia,Lombardia,milan,5,54,15,64,4,39.0,4258006.0,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Lombardia,Lombardia,milan,4,46,14,87,4,51.0,3395651.0,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Lombardia,Lombardia,milan,3,36,11,70,3,48.0,2436582.0,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Lombardia,Lombardia,milan,2,29,11,100,4,100.0,2571792.0,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Lombardia,Lombardia,milan,3,39,12,77,3,52.0,2255656.0,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Lombardia,Lombardia,milan,3,39,14,68,3,43.0,2390879.0,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Lombardia,Lombardia,milan,3,38,15,71,3,38.0,2593177.0,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Lombardia,Lombardia,milan,4,69,13,78,4,34.0,3652651.0,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Lombardia,Lombardia,milan,4,55,14,68,4,36.0,3699534.0,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Lombardia,Lombardia,milan,3,51,16,88,5,37.0,4254176.0,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Lombardia,Lombardia,milan,3,55,18,60,6,24.0,5390928.0,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Lombardia,Lombardia,milan,3,55,14,53,7,19.0,5293998.0,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Lombardia,Lombardia,milan,4,53,16,58,5,41.0,4234268.0,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Lombardia,Lombardia,milan,4,47,15,63,5,43.0,3321568.0,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Lombardia,Lombardia,milan,2,35,13,68,4,52.0,2259616.0,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Lombardia,Lombardia,milan,2,34,12,81,5,84.0,2448622.0,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Lombardia,Lombardia,milan,2,36,14,68,4,49.0,2490743.0,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Lombardia,Lombardia,milan,3,37,15,65,3,43.0,2692529.0,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Lombardia,Lombardia,milan,4,38,13,68,4,39.0,3104572.0,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Lombardia,Lombardia,milan,3,45,14,71,5,35.0,3541856.0,28025516.0,10483894.0,5498773.0,2.67,16.99
2024-05-01,Italy,Lombardia,Lombardia,milan,3,44,15,64,5,39.0,4238296.0,40002340.0,13700842.0,5498773.0,2.92,23.47
2024-06-01,Italy,Lombardia,Lombardia,milan,3,43,15,53,5,34.0,4333171.0,53795179.0,16158674.0,5498773.0,3.33,32.61
2024-07-01,Italy,Lombardia,Lombardia,milan,3,49,17,41,5,25.0,5658186.0,76710786.0,18696373.0,5498773.0,4.1,45.0
2024-08-01,Italy,Lombardia,Lombardia,milan,4,53,14,38,5,18.0,5735359.0,84188928.0,19317360.0,5498773.0,4.36,49.39
2024-09-01,Italy,Lombardia,Lombardia,milan,4,52,18,53,5,41.0,4412758.0,50585783.0,14641663.0,5498773.0,3.45,30.66
2024-10-01,Italy,Lombardia,Lombardia,milan,4,49,17,56,4,52.0,3548227.0,31416979.0,10804943.0,5498773.0,2.91,18.43
2024-11-01,Italy,Lombardia,Lombardia,milan,3,39,14,65,4,49.0,2621516.0,17700164.0,6894354.0,5498773.0,2.57,10.73
2024-12-01,Italy,Lombardia,Lombardia,milan,3,35,12,79,4,75.0,2753316.0,19709559.0,7177724.0,5498773.0,2.75,11.56
2025-01-01,Italy,Lombardia,Lombardia,milan,4,39,14,54,3,43.0,,19510118.0,6145038.0,,3.17,
2025-02-01,Italy,Lombardia,Lombardia,milan,3,37,15,44,4,36.0,,19876181.0,6407006.0,,3.1,
2025-03-01,Italy,Lombardia,Lombardia,milan,3,34,15,49,3,40.0,,22329886.0,7733441.0,,2.89,
2025-04-01,Italy,Lombardia,Lombardia,milan,3,43,15,54,5,36.0,,29763626.0,10600725.0,,2.81,
2025-05-01,Italy,Lombardia,Lombardia,milan,3,44,14,74,4,33.0,,38798137.0,13411299.0,,2.89,
2025-06-01,Italy,Lombardia,Lombardia,milan,3,44,19,40,4,33.0,,59036969.0,16790616.0,,3.52,
2025-07-01,Italy,Lombardia,Lombardia,milan,3,47,18,39,5,26.0,,79066124.0,18268163.0,,4.33,
2025-08-01,Italy,Lombardia,Lombardia,milan,4,54,17,40,5,22.0,,85229731.0,19094915.0,,4.46,
2025-09-01,Italy,Lombardia,Lombardia,milan,3,52,17,46,4,41.0,,52434818.0,14801334.0,,3.54,
2025-10-01,Italy,Lombardia,Lombardia,milan,3,47,18,50,4,43.0,,32578759.0,11063742.0,,2.94,
2025-11-01,Italy,Lombardia,Lombardia,milan,3,46,29,64,4,52.0,,17254247.0,6538022.0,,2.64,
2025-12-01,Italy,Lombardia,Lombardia,milan,2,45,25,73,4,72.0,,20974953.0,7516652.0,,2.79,
2026-01-01,Italy,Lombardia,Lombardia,milan,3,45,25,49,4,40.0,,21443453.0,6669377.0,,3.22,
2026-02-01,Italy,Lombardia,Lombardia,milan,5,50,27,65,4,31.0,,,7365485.0,,,
2026-03-01,Italy,Lombardia,Lombardia,milan,4,48,32,48,3,34.0,,,,,,
2020-01-01,Italy,Campania,Campania,naples,0,5,2,2,29,18.0,564187.0,17991284.0,6197405.0,5151356.0,2.9,11.27
2020-02-01,Italy,Campania,Campania,naples,1,6,2,2,31,18.0,510420.0,17763905.0,5973835.0,5151356.0,2.97,11.89
2020-03-01,Italy,Campania,Campania,naples,0,2,1,0,13,6.0,136666.0,3863237.0,811074.0,5151356.0,4.76,2.42
2020-04-01,Italy,Campania,Campania,naples,0,0,0,0,10,6.0,35335.0,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Campania,Campania,naples,0,1,1,0,12,9.0,66285.0,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Campania,Campania,naples,0,2,1,1,12,21.0,370859.0,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Campania,Campania,naples,0,3,1,1,19,33.0,1387864.0,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Campania,Campania,naples,0,6,2,3,31,40.0,2436270.0,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Campania,Campania,naples,0,5,2,2,28,30.0,1179334.0,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Campania,Campania,naples,0,2,1,1,18,14.0,411001.0,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Campania,Campania,naples,0,1,1,0,9,7.0,98067.0,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Campania,Campania,naples,0,1,1,0,11,5.0,85286.0,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Campania,Campania,naples,0,1,1,0,9,8.0,106337.0,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Campania,Campania,naples,0,2,0,0,11,9.0,127519.0,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Campania,Campania,naples,0,1,0,0,9,8.0,110260.0,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Campania,Campania,naples,0,2,0,1,10,9.0,130603.0,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Campania,Campania,naples,0,2,1,1,14,21.0,350682.0,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Campania,Campania,naples,0,4,1,1,18,27.0,1012610.0,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Campania,Campania,naples,1,6,2,2,38,46.0,2120947.0,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Campania,Campania,naples,1,11,2,2,48,49.0,2984464.0,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Campania,Campania,naples,0,7,3,2,45,45.0,1770536.0,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Campania,Campania,naples,0,7,2,2,43,31.0,1107622.0,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Campania,Campania,naples,0,4,2,1,25,13.0,460388.0,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Campania,Campania,naples,0,3,1,1,18,12.0,428271.0,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Campania,Campania,naples,0,3,2,1,16,13.0,285743.0,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Campania,Campania,naples,1,4,2,1,20,18.0,291737.0,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Campania,Campania,naples,0,5,2,2,30,26.0,482064.0,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Campania,Campania,naples,1,8,3,4,51,44.0,1241536.0,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Campania,Campania,naples,1,10,4,5,56,60.0,1652487.0,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Campania,Campania,naples,1,10,5,5,67,82.0,2295890.0,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Campania,Campania,naples,1,10,6,5,76,86.0,2943859.0,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Campania,Campania,naples,1,12,4,6,69,76.0,3295616.0,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Campania,Campania,naples,1,11,5,5,66,71.0,2314181.0,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Campania,Campania,naples,1,9,3,5,58,50.0,1657603.0,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Campania,Campania,naples,0,5,2,2,28,18.0,659553.0,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Campania,Campania,naples,0,5,2,1,22,13.0,631231.0,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Campania,Campania,naples,0,5,2,1,22,15.0,528686.0,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Campania,Campania,naples,1,6,2,2,24,18.0,505693.0,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Campania,Campania,naples,1,8,3,2,39,29.0,868883.0,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Campania,Campania,naples,1,10,4,4,68,57.0,1696910.0,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Campania,Campania,naples,1,10,4,5,66,79.0,2060910.0,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Campania,Campania,naples,1,12,5,7,82,97.0,2591658.0,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Campania,Campania,naples,1,11,6,7,86,100.0,3179763.0,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Campania,Campania,naples,1,11,4,6,77,89.0,3396410.0,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Campania,Campania,naples,1,12,5,5,81,89.0,2626155.0,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Campania,Campania,naples,1,9,3,5,70,56.0,1844619.0,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Campania,Campania,naples,0,5,2,1,33,20.0,740805.0,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Campania,Campania,naples,0,5,1,1,27,16.0,655350.0,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Campania,Campania,naples,0,4,2,1,25,15.0,555991.0,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Campania,Campania,naples,0,6,3,1,26,24.0,566499.0,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Campania,Campania,naples,1,6,2,2,42,34.0,951061.0,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Campania,Campania,naples,1,9,2,5,66,56.0,1617932.0,28025516.0,10483894.0,5498773.0,2.67,16.99
