date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2023-03-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,40,0,59347.0,982111.0,424191.0,1149340.0,2.32,2.76
2023-04-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,63,0,97323.0,3040869.0,1090608.0,1149340.0,2.79,8.82
2023-05-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,75,0,110393.0,5570471.0,1624019.0,1149340.0,3.43,15.63
2023-06-01,Croatia,Panonska Hrvatska,osijek,0,0,14,0,70,0,133225.0,13182447.0,2732647.0,1149340.0,4.82,38.23
2023-07-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,27,0,195429.0,25028824.0,4506216.0,1149340.0,5.55,70.25
2023-08-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,49,0,263289.0,26886341.0,4434102.0,1149340.0,6.06,75.46
2023-09-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,48,0,143658.0,11570721.0,2390861.0,1149340.0,4.84,33.56
2023-10-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,49,0,102234.0,3164783.0,1024654.0,1149340.0,3.09,8.88
2023-11-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,41,0,72422.0,822758.0,368705.0,1149340.0,2.23,2.39
2023-12-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,25,0,57619.0,839104.0,389344.0,1149340.0,2.16,2.36
2024-01-01,Croatia,Panonska Hrvatska,osijek,0,15,0,0,45,0,48346.0,594306.0,231154.0,1177999.0,2.57,1.63
2024-02-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,47,0,53250.0,702884.0,312397.0,1177999.0,2.25,2.06
2024-03-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,51,0,64728.0,1321372.0,536528.0,1177999.0,2.46,3.62
2024-04-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,90,0,97588.0,2774105.0,1030837.0,1177999.0,2.69,7.85
2024-05-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,69,0,132473.0,6902834.0,1941468.0,1177999.0,3.56,18.9
2024-06-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,44,0,133179.0,12520177.0,2824765.0,1177999.0,4.43,35.43
2024-07-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,41,0,192473.0,25159829.0,4413940.0,1177999.0,5.7,68.9
2024-08-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,38,0,255957.0,27171764.0,4690985.0,1177999.0,5.79,74.41
2024-09-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,53,0,141664.0,11177605.0,2282184.0,1177999.0,4.9,31.63
2024-10-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,44,0,101669.0,3450236.0,1120644.0,1177999.0,3.08,9.45
2024-11-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,21,0,78347.0,988398.0,444140.0,1177999.0,2.23,2.8
2024-12-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,22,0,62120.0,880186.0,410274.0,1177999.0,2.15,2.41
2025-01-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,45,0,,650191.0,257260.0,,2.53,
2025-02-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,50,0,,707655.0,312971.0,,2.26,
2025-03-01,Croatia,Panonska Hrvatska,osijek,16,0,0,0,54,0,,1001810.0,433279.0,,2.31,
2025-04-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,100,0,,3285477.0,1183596.0,,2.78,
2025-05-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,93,0,,5868629.0,1842550.0,,3.19,
2025-06-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,51,0,,14338131.0,3180196.0,,4.51,
2025-07-01,Croatia,Panonska Hrvatska,osijek,0,0,0,0,44,0,,24949182.0,4356619.0,,5.73,
2025-08-01,Croatia,Panonska Hrvatska,osijek,0,20,21,0,49,0,,26698687.0,4712840.0,,5.67,
2025-09-01,Croatia,Panonska Hrvatska,osijek,0,19,18,0,54,0,,11878893.0,2413037.0,,4.92,
2025-10-01,Croatia,Panonska Hrvatska,osijek,0,19,16,0,44,0,,3534395.0,1145990.0,,3.08,
2025-11-01,Croatia,Panonska Hrvatska,osijek,0,23,0,0,66,0,,931046.0,414243.0,,2.25,
2025-12-01,Croatia,Panonska Hrvatska,osijek,0,32,17,0,38,0,,941480.0,440431.0,,2.14,
2026-01-01,Croatia,Panonska Hrvatska,osijek,0,42,22,0,71,0,,666278.0,264054.0,,2.52,
2026-02-01,Croatia,Panonska Hrvatska,osijek,0,24,29,0,70,0,,,328081.0,,,
2026-03-01,Croatia,Panonska Hrvatska,osijek,0,26,23,0,55,0,,,,,,
2020-01-01,Croatia,Jadranska Hrvatska,split,12,35,53,7,1,10,294416.0,544720.0,219726.0,1048350.0,2.48,1.68
2020-02-01,Croatia,Jadranska Hrvatska,split,11,34,44,5,2,20,386442.0,610408.0,278714.0,1048350.0,2.19,2.01
2020-03-01,Croatia,Jadranska Hrvatska,split,3,19,14,5,0,0,191419.0,289593.0,104385.0,1048350.0,2.77,0.89
2020-04-01,Croatia,Jadranska Hrvatska,split,0,10,4,4,0,0,20748.0,34063.0,2241.0,1048350.0,15.2,0.11
2020-05-01,Croatia,Jadranska Hrvatska,split,2,12,7,6,1,9,132422.0,166954.0,62040.0,1048350.0,2.69,0.51
2020-06-01,Croatia,Jadranska Hrvatska,split,7,22,16,4,0,0,3457005.0,3587986.0,797499.0,1048350.0,4.5,11.41
2020-07-01,Croatia,Jadranska Hrvatska,split,11,35,29,6,3,30,14439552.0,14657372.0,2244495.0,1048350.0,6.53,45.1
2020-08-01,Croatia,Jadranska Hrvatska,split,7,33,26,8,3,21,16424643.0,16685990.0,2466228.0,1048350.0,6.77,51.34
2020-09-01,Croatia,Jadranska Hrvatska,split,2,13,8,4,2,15,2956562.0,3124170.0,487917.0,1048350.0,6.4,9.93
